,story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word,is_word_onset
317,lw1,0.0,0.0,phoneme,82.66,stimuli/audio/lw1_0.wav,106.166,0.1000000000000085,2000-01-01 00:00:00+00:00,er_E,11.0,sentence,25.0,145.0,Allison,1.0,,False
318,lw1,0.0,0.0,word,82.76,stimuli/audio/lw1_0.wav,106.266,0.2199999999999988,2000-01-01 00:00:00+00:00,,11.0,sentence,26.0,145.0,Allison,1.0,on,True
319,lw1,0.0,0.0,phoneme,82.9,stimuli/audio/lw1_0.wav,106.406,0.0799999999999983,2000-01-01 00:00:00+00:00,n_E,11.0,sentence,26.0,145.0,Allison,1.0,,False
320,lw1,0.0,0.0,word,82.99,stimuli/audio/lw1_0.wav,106.496,0.1800000000000068,2000-01-01 00:00:00+00:00,,11.0,sentence,27.0,145.0,Allison,1.0,him,True
321,lw1,0.0,0.0,phoneme,83.1,stimuli/audio/lw1_0.wav,106.606,0.0700000000000073,2000-01-01 00:00:00+00:00,m_E,11.0,sentence,27.0,145.0,Allison,1.0,,False
322,lw1,0.0,0.0,word,83.17,stimuli/audio/lw1_0.wav,106.676,0.269999999999996,2000-01-01 00:00:00+00:00,,11.0,sentence,28.0,145.0,Allison,1.0,when,True
323,lw1,0.0,0.0,phoneme,83.36,stimuli/audio/lw1_0.wav,106.866,0.0799999999999983,2000-01-01 00:00:00+00:00,n_E,11.0,sentence,28.0,145.0,Allison,1.0,,False
324,lw1,0.0,0.0,word,83.44,stimuli/audio/lw1_0.wav,106.946,0.1599999999999966,2000-01-01 00:00:00+00:00,,11.0,sentence,29.0,145.0,Allison,1.0,we,True
325,lw1,0.0,0.0,phoneme,83.51,stimuli/audio/lw1_0.wav,107.016,0.0899999999999892,2000-01-01 00:00:00+00:00,iy_E,11.0,sentence,29.0,145.0,Allison,1.0,,False
326,lw1,0.0,0.0,word,83.599999,stimuli/audio/lw1_0.wav,107.106,0.2600000000000051,2000-01-01 00:00:00+00:00,,11.0,sentence,30.0,145.0,Allison,1.0,come,True
327,lw1,0.0,0.0,phoneme,83.779999,stimuli/audio/lw1_0.wav,107.286,0.0799999999999983,2000-01-01 00:00:00+00:00,m_E,11.0,sentence,30.0,145.0,Allison,1.0,,False
328,lw1,0.0,0.0,word,84.87,stimuli/audio/lw1_0.wav,108.376,0.4899999999999949,2000-01-01 00:00:00+00:00,,11.0,sentence,33.0,145.0,Allison,1.0,Tara,True
329,lw1,0.0,0.0,phoneme,85.26,stimuli/audio/lw1_0.wav,108.766,0.0999999999999943,2000-01-01 00:00:00+00:00,ah_E,11.0,sentence,33.0,145.0,Allison,1.0,,False
330,lw1,0.0,0.0,word,86.37,stimuli/audio/lw1_0.wav,109.876,0.2099999999999937,2000-01-01 00:00:00+00:00,,12.0,sentence,0.0,145.0,Allison,1.0,Of,True
331,lw1,0.0,0.0,phoneme,86.48,stimuli/audio/lw1_0.wav,109.986,0.0999999999999943,2000-01-01 00:00:00+00:00,v_E,12.0,sentence,0.0,145.0,Allison,1.0,,False
332,lw1,0.0,0.0,word,86.58,stimuli/audio/lw1_0.wav,110.086,0.2100000000000079,2000-01-01 00:00:00+00:00,,12.0,sentence,1.0,145.0,Allison,1.0,all,True
333,lw1,0.0,0.0,phoneme,86.71,stimuli/audio/lw1_0.wav,110.216,0.0800000000000125,2000-01-01 00:00:00+00:00,l_E,12.0,sentence,1.0,145.0,Allison,1.0,,False
334,lw1,0.0,0.0,word,86.79,stimuli/audio/lw1_0.wav,110.296,0.2099999999999937,2000-01-01 00:00:00+00:00,,12.0,sentence,2.0,145.0,Allison,1.0,the,True
335,lw1,0.0,0.0,phoneme,86.87,stimuli/audio/lw1_0.wav,110.376,0.1299999999999954,2000-01-01 00:00:00+00:00,iy_E,12.0,sentence,2.0,145.0,Allison,1.0,,False
336,lw1,0.0,0.0,word,90.33,stimuli/audio/lw1_0.wav,113.836,0.2199999999999988,2000-01-01 00:00:00+00:00,,13.0,sentence,1.0,145.0,Allison,1.0,no,True
337,lw1,0.0,0.0,phoneme,90.44,stimuli/audio/lw1_0.wav,113.946,0.1099999999999994,2000-01-01 00:00:00+00:00,ow_E,13.0,sentence,1.0,145.0,Allison,1.0,,False
338,lw1,0.0,0.0,word,90.55,stimuli/audio/lw1_0.wav,114.056,0.3700000000000045,2000-01-01 00:00:00+00:00,,13.0,sentence,2.0,145.0,Allison,1.0,doubt,True
339,lw1,0.0,0.0,phoneme,90.82,stimuli/audio/lw1_0.wav,114.326,0.1000000000000085,2000-01-01 00:00:00+00:00,t_E,13.0,sentence,2.0,145.0,Allison,1.0,,False
340,lw1,0.0,0.0,word,90.94,stimuli/audio/lw1_0.wav,114.446,0.1899999999999977,2000-01-01 00:00:00+00:00,,13.0,sentence,3.0,145.0,Allison,1.0,with,True
341,lw1,0.0,0.0,phoneme,91.04,stimuli/audio/lw1_0.wav,114.546,0.0899999999999892,2000-01-01 00:00:00+00:00,th_E,13.0,sentence,3.0,145.0,Allison,1.0,,False
342,lw1,0.0,0.0,word,91.139999,stimuli/audio/lw1_0.wav,114.646,0.4500000000000028,2000-01-01 00:00:00+00:00,,13.0,sentence,4.0,145.0,Allison,1.0,orders,True
343,lw1,0.0,0.0,phoneme,91.489999,stimuli/audio/lw1_0.wav,114.996,0.1000000000000085,2000-01-01 00:00:00+00:00,z_E,13.0,sentence,4.0,145.0,Allison,1.0,,False
344,lw1,0.0,0.0,word,91.59,stimuli/audio/lw1_0.wav,115.096,0.2399999999999948,2000-01-01 00:00:00+00:00,,13.0,sentence,5.0,145.0,Allison,1.0,from,True
345,lw1,0.0,0.0,phoneme,91.76,stimuli/audio/lw1_0.wav,115.266,0.0699999999999931,2000-01-01 00:00:00+00:00,m_E,13.0,sentence,5.0,145.0,Allison,1.0,,False
346,lw1,0.0,0.0,word,91.83,stimuli/audio/lw1_0.wav,115.336,0.6299999999999955,2000-01-01 00:00:00+00:00,,13.0,sentence,6.0,145.0,Allison,1.0,Mason,True
347,lw1,0.0,0.0,phoneme,92.24,stimuli/audio/lw1_0.wav,115.746,0.2199999999999988,2000-01-01 00:00:00+00:00,n_E,13.0,sentence,6.0,145.0,Allison,1.0,,False
348,lw1,0.0,0.0,word,92.68,stimuli/audio/lw1_0.wav,116.186,0.269999999999996,2000-01-01 00:00:00+00:00,,13.0,sentence,7.0,145.0,Allison,1.0,was,True
349,lw1,0.0,0.0,phoneme,92.86,stimuli/audio/lw1_0.wav,116.366,0.0900000000000034,2000-01-01 00:00:00+00:00,z_E,13.0,sentence,7.0,145.0,Allison,1.0,,False
350,lw1,0.0,0.0,word,92.95,stimuli/audio/lw1_0.wav,116.456,0.6599999999999966,2000-01-01 00:00:00+00:00,,13.0,sentence,8.0,145.0,Allison,1.0,questioning,True
351,lw1,0.0,0.0,phoneme,93.54,stimuli/audio/lw1_0.wav,117.046,0.0699999999999931,2000-01-01 00:00:00+00:00,ng_E,13.0,sentence,8.0,145.0,Allison,1.0,,False
352,lw1,0.0,0.0,word,93.62,stimuli/audio/lw1_0.wav,117.126,0.1499999999999914,2000-01-01 00:00:00+00:00,,13.0,sentence,9.0,145.0,Allison,1.0,her,True
353,lw1,0.0,0.0,phoneme,93.7,stimuli/audio/lw1_0.wav,117.206,0.0699999999999931,2000-01-01 00:00:00+00:00,er_E,13.0,sentence,9.0,145.0,Allison,1.0,,False
354,lw1,0.0,0.0,word,93.77,stimuli/audio/lw1_0.wav,117.276,0.5200000000000102,2000-01-01 00:00:00+00:00,,13.0,sentence,10.0,145.0,Allison,1.0,command,True
355,lw1,0.0,0.0,phoneme,94.26,stimuli/audio/lw1_0.wav,117.766,0.0300000000000011,2000-01-01 00:00:00+00:00,d_E,13.0,sentence,10.0,145.0,Allison,1.0,,False
356,lw1,0.0,0.0,word,94.29,stimuli/audio/lw1_0.wav,117.796,0.9599999999999936,2000-01-01 00:00:00+00:00,,13.0,sentence,11.0,145.0,Allison,1.0,decisions,True
357,lw1,0.0,1.0,sound,0.0,stimuli/audio/lw1_1.0.wav,127.185,0.0,2000-01-01 00:00:00+00:00,,,,,,,,,False
358,lw1,0.0,1.0,word,0.44,stimuli/audio/lw1_1.wav,127.625,0.21,2000-01-01 00:00:00+00:00,,14.0,sentence,2.0,145.0,Allison,1.0,what,True
359,lw1,0.0,1.0,phoneme,0.53,stimuli/audio/lw1_1.wav,127.715,0.0599999999999999,2000-01-01 00:00:00+00:00,ah_I,14.0,sentence,2.0,145.0,Allison,1.0,,False
360,lw1,0.0,1.0,word,0.65,stimuli/audio/lw1_1.wav,127.835,0.0899999999999999,2000-01-01 00:00:00+00:00,,14.0,sentence,3.0,145.0,Allison,1.0,I,True
361,lw1,0.0,1.0,word,0.75,stimuli/audio/lw1_1.wav,127.935,0.27,2000-01-01 00:00:00+00:00,,14.0,sentence,4.0,145.0,Allison,1.0,get,True
362,lw1,0.0,1.0,phoneme,0.95,stimuli/audio/lw1_1.wav,128.135,0.07,2000-01-01 00:00:00+00:00,t_E,14.0,sentence,4.0,145.0,Allison,1.0,,False
363,lw1,0.0,1.0,word,1.02,stimuli/audio/lw1_1.wav,128.205,0.1499999999999999,2000-01-01 00:00:00+00:00,,14.0,sentence,5.0,145.0,Allison,1.0,for,True
364,lw1,0.0,1.0,phoneme,1.12,stimuli/audio/lw1_1.wav,128.305,0.0499999999999998,2000-01-01 00:00:00+00:00,r_E,14.0,sentence,5.0,145.0,Allison,1.0,,False
365,lw1,0.0,1.0,word,1.17,stimuli/audio/lw1_1.wav,128.355,0.28,2000-01-01 00:00:00+00:00,,14.0,sentence,6.0,145.0,Allison,1.0,not,True
366,lw1,0.0,1.0,phoneme,1.39,stimuli/audio/lw1_1.wav,128.575,0.06,2000-01-01 00:00:00+00:00,t_E,14.0,sentence,6.0,145.0,Allison,1.0,,False
367,lw1,0.0,1.0,word,1.46,stimuli/audio/lw1_1.wav,128.645,0.4599999999999999,2000-01-01 00:00:00+00:00,,14.0,sentence,7.0,145.0,Allison,1.0,using,True
368,lw1,0.0,1.0,phoneme,1.81,stimuli/audio/lw1_1.wav,128.995,0.1099999999999998,2000-01-01 00:00:00+00:00,ng_E,14.0,sentence,7.0,145.0,Allison,1.0,,False
369,lw1,0.0,1.0,word,1.92,stimuli/audio/lw1_1.wav,129.105,1.0700000000000005,2000-01-01 00:00:00+00:00,,14.0,sentence,8.0,145.0,Allison,1.0,mercenaries,True
370,lw1,0.0,1.0,phoneme,2.82,stimuli/audio/lw1_1.wav,130.005,0.1700000000000003,2000-01-01 00:00:00+00:00,z_E,14.0,sentence,8.0,145.0,Allison,1.0,,False
371,lw1,0.0,1.0,word,4.23,stimuli/audio/lw1_1.wav,131.415,0.2899999999999991,2000-01-01 00:00:00+00:00,,15.0,sentence,0.0,145.0,Allison,1.0,She,True
372,lw1,0.0,1.0,phoneme,4.41,stimuli/audio/lw1_1.wav,131.595,0.1099999999999994,2000-01-01 00:00:00+00:00,iy_E,15.0,sentence,0.0,145.0,Allison,1.0,,False
373,lw1,0.0,1.0,word,4.52,stimuli/audio/lw1_1.wav,131.705,0.5200000000000005,2000-01-01 00:00:00+00:00,,15.0,sentence,1.0,145.0,Allison,1.0,returned,True
374,lw1,0.0,1.0,phoneme,4.96,stimuli/audio/lw1_1.wav,132.145,0.08,2000-01-01 00:00:00+00:00,d_E,15.0,sentence,1.0,145.0,Allison,1.0,,False
375,lw1,0.0,1.0,word,5.04,stimuli/audio/lw1_1.wav,132.225,0.0899999999999998,2000-01-01 00:00:00+00:00,,15.0,sentence,2.0,145.0,Allison,1.0,to,True
376,lw1,0.0,1.0,phoneme,5.06,stimuli/audio/lw1_1.wav,132.245,0.0700000000000002,2000-01-01 00:00:00+00:00,ih_E,15.0,sentence,2.0,145.0,Allison,1.0,,False
377,lw1,0.0,1.0,word,5.13,stimuli/audio/lw1_1.wav,132.315,0.1600000000000001,2000-01-01 00:00:00+00:00,,15.0,sentence,3.0,145.0,Allison,1.0,her,True
378,lw1,0.0,1.0,phoneme,5.16,stimuli/audio/lw1_1.wav,132.345,0.1299999999999999,2000-01-01 00:00:00+00:00,er_E,15.0,sentence,3.0,145.0,Allison,1.0,,False
379,lw1,0.0,1.0,word,5.29,stimuli/audio/lw1_1.wav,132.475,0.6200000000000001,2000-01-01 00:00:00+00:00,,15.0,sentence,4.0,145.0,Allison,1.0,watch,True
380,lw1,0.0,1.0,phoneme,5.65,stimuli/audio/lw1_1.wav,132.835,0.2599999999999998,2000-01-01 00:00:00+00:00,ch_E,15.0,sentence,4.0,145.0,Allison,1.0,,False
381,lw1,0.0,1.0,word,6.11,stimuli/audio/lw1_1.wav,133.295,0.6599999999999993,2000-01-01 00:00:00+00:00,,15.0,sentence,5.0,145.0,Allison,1.0,regarding,True
382,lw1,0.0,1.0,phoneme,6.68,stimuli/audio/lw1_1.wav,133.865,0.0899999999999998,2000-01-01 00:00:00+00:00,ng_E,15.0,sentence,5.0,145.0,Allison,1.0,,False
383,lw1,0.0,1.0,word,6.77,stimuli/audio/lw1_1.wav,133.955,0.2000000000000001,2000-01-01 00:00:00+00:00,,15.0,sentence,6.0,145.0,Allison,1.0,her,True
384,lw1,0.0,1.0,phoneme,6.86,stimuli/audio/lw1_1.wav,134.045,0.1099999999999994,2000-01-01 00:00:00+00:00,er_E,15.0,sentence,6.0,145.0,Allison,1.0,,False
385,lw1,0.0,1.0,word,6.98,stimuli/audio/lw1_1.wav,134.165,0.3099999999999996,2000-01-01 00:00:00+00:00,,15.0,sentence,7.0,145.0,Allison,1.0,own,True
386,lw1,0.0,1.0,phoneme,7.19,stimuli/audio/lw1_1.wav,134.375,0.0999999999999996,2000-01-01 00:00:00+00:00,n_E,15.0,sentence,7.0,145.0,Allison,1.0,,False
387,lw1,0.0,1.0,word,7.29,stimuli/audio/lw1_1.wav,134.475,0.6699999999999999,2000-01-01 00:00:00+00:00,,15.0,sentence,8.0,145.0,Allison,1.0,reflection,True
388,lw1,0.0,1.0,phoneme,7.91,stimuli/audio/lw1_1.wav,135.095,0.0499999999999998,2000-01-01 00:00:00+00:00,n_E,15.0,sentence,8.0,145.0,Allison,1.0,,False
389,lw1,0.0,1.0,word,7.96,stimuli/audio/lw1_1.wav,135.145,0.1000000000000005,2000-01-01 00:00:00+00:00,,15.0,sentence,9.0,145.0,Allison,1.0,in,True
390,lw1,0.0,1.0,phoneme,8.02,stimuli/audio/lw1_1.wav,135.205,0.0400000000000009,2000-01-01 00:00:00+00:00,n_E,15.0,sentence,9.0,145.0,Allison,1.0,,False
391,lw1,0.0,1.0,word,8.059999,stimuli/audio/lw1_1.wav,135.245,0.1100000000000012,2000-01-01 00:00:00+00:00,,15.0,sentence,10.0,145.0,Allison,1.0,the,True
392,lw1,0.0,1.0,phoneme,8.109999,stimuli/audio/lw1_1.wav,135.295,0.0600000000000005,2000-01-01 00:00:00+00:00,ah_E,15.0,sentence,10.0,145.0,Allison,1.0,,False
393,lw1,0.0,1.0,word,8.17,stimuli/audio/lw1_1.wav,135.355,0.3599999999999994,2000-01-01 00:00:00+00:00,,15.0,sentence,11.0,145.0,Allison,1.0,long,True
394,lw1,0.0,1.0,phoneme,8.42,stimuli/audio/lw1_1.wav,135.605,0.1099999999999994,2000-01-01 00:00:00+00:00,ng_E,15.0,sentence,11.0,145.0,Allison,1.0,,False
395,lw1,0.0,1.0,word,8.53,stimuli/audio/lw1_1.wav,135.715,0.6100000000000012,2000-01-01 00:00:00+00:00,,15.0,sentence,12.0,145.0,Allison,1.0,window,True
396,lw1,0.0,1.0,phoneme,8.87,stimuli/audio/lw1_1.wav,136.055,0.2700000000000013,2000-01-01 00:00:00+00:00,ow_E,15.0,sentence,12.0,145.0,Allison,1.0,,False
397,lw1,0.0,1.0,word,9.5,stimuli/audio/lw1_1.wav,136.685,0.8300000000000001,2000-01-01 00:00:00+00:00,,16.0,sentence,0.0,145.0,Allison,1.0,Mahogany,True
398,lw1,0.0,1.0,phoneme,10.13,stimuli/audio/lw1_1.wav,137.315,0.1999999999999993,2000-01-01 00:00:00+00:00,iy_E,16.0,sentence,0.0,145.0,Allison,1.0,,False
399,lw1,0.0,1.0,word,10.57,stimuli/audio/lw1_1.wav,137.755,0.4499999999999993,2000-01-01 00:00:00+00:00,,16.0,sentence,1.0,145.0,Allison,1.0,black,True
400,lw1,0.0,1.0,phoneme,10.95,stimuli/audio/lw1_1.wav,138.135,0.0700000000000002,2000-01-01 00:00:00+00:00,k_E,16.0,sentence,1.0,145.0,Allison,1.0,,False
401,lw1,0.0,1.0,word,11.03,stimuli/audio/lw1_1.wav,138.215,0.4400000000000013,2000-01-01 00:00:00+00:00,,16.0,sentence,2.0,145.0,Allison,1.0,curly,True
402,lw1,0.0,1.0,phoneme,11.36,stimuli/audio/lw1_1.wav,138.545,0.1100000000000012,2000-01-01 00:00:00+00:00,iy_E,16.0,sentence,2.0,145.0,Allison,1.0,,False
403,lw1,0.0,1.0,word,11.469999,stimuli/audio/lw1_1.wav,138.655,0.4600000000000008,2000-01-01 00:00:00+00:00,,16.0,sentence,3.0,145.0,Allison,1.0,hair,True
404,lw1,0.0,1.0,phoneme,11.739999,stimuli/audio/lw1_1.wav,138.925,0.1900000000000012,2000-01-01 00:00:00+00:00,r_E,16.0,sentence,3.0,145.0,Allison,1.0,,False
405,lw1,0.0,1.0,word,12.17,stimuli/audio/lw1_1.wav,139.355,0.2400000000000002,2000-01-01 00:00:00+00:00,,16.0,sentence,4.0,145.0,Allison,1.0,cut,True
406,lw1,0.0,1.0,phoneme,12.33,stimuli/audio/lw1_1.wav,139.515,0.08,2000-01-01 00:00:00+00:00,t_E,16.0,sentence,4.0,145.0,Allison,1.0,,False
407,lw1,0.0,1.0,word,12.41,stimuli/audio/lw1_1.wav,139.595,0.3100000000000005,2000-01-01 00:00:00+00:00,,16.0,sentence,5.0,145.0,Allison,1.0,short,True
408,lw1,0.0,1.0,phoneme,12.68,stimuli/audio/lw1_1.wav,139.865,0.0400000000000009,2000-01-01 00:00:00+00:00,t_E,16.0,sentence,5.0,145.0,Allison,1.0,,False
409,lw1,0.0,1.0,word,12.719999,stimuli/audio/lw1_1.wav,139.905,0.0999999999999996,2000-01-01 00:00:00+00:00,,16.0,sentence,6.0,145.0,Allison,1.0,in,True
410,lw1,0.0,1.0,phoneme,12.769999,stimuli/audio/lw1_1.wav,139.955,0.0499999999999989,2000-01-01 00:00:00+00:00,n_E,16.0,sentence,6.0,145.0,Allison,1.0,,False
411,lw1,0.0,1.0,word,12.82,stimuli/audio/lw1_1.wav,140.005,0.1099999999999994,2000-01-01 00:00:00+00:00,,16.0,sentence,7.0,145.0,Allison,1.0,the,True
412,lw1,0.0,1.0,phoneme,12.88,stimuli/audio/lw1_1.wav,140.065,0.0499999999999989,2000-01-01 00:00:00+00:00,ah_E,16.0,sentence,7.0,145.0,Allison,1.0,,False
413,lw1,0.0,1.0,word,12.929999,stimuli/audio/lw1_1.wav,140.115,0.5299999999999994,2000-01-01 00:00:00+00:00,,16.0,sentence,8.0,145.0,Allison,1.0,typical,True
414,lw1,0.0,1.0,phoneme,13.369999,stimuli/audio/lw1_1.wav,140.555,0.0899999999999998,2000-01-01 00:00:00+00:00,l_E,16.0,sentence,8.0,145.0,Allison,1.0,,False
415,lw1,0.0,1.0,word,13.46,stimuli/audio/lw1_1.wav,140.645,0.6999999999999993,2000-01-01 00:00:00+00:00,,16.0,sentence,9.0,145.0,Allison,1.0,military,True
416,lw1,0.0,1.0,phoneme,14.09,stimuli/audio/lw1_1.wav,141.275,0.0700000000000002,2000-01-01 00:00:00+00:00,iy_E,16.0,sentence,9.0,145.0,Allison,1.0,,False
417,lw1,0.0,1.0,word,14.16,stimuli/audio/lw1_1.wav,141.345,0.4199999999999999,2000-01-01 00:00:00+00:00,,16.0,sentence,10.0,145.0,Allison,1.0,style,True
418,lw1,0.0,1.0,phoneme,14.5,stimuli/audio/lw1_1.wav,141.685,0.08,2000-01-01 00:00:00+00:00,l_E,16.0,sentence,10.0,145.0,Allison,1.0,,False
419,lw1,0.0,1.0,word,14.589999,stimuli/audio/lw1_1.wav,141.775,0.3599999999999994,2000-01-01 00:00:00+00:00,,16.0,sentence,11.0,145.0,Allison,1.0,framed,True
420,lw1,0.0,1.0,phoneme,14.809999,stimuli/audio/lw1_1.wav,141.995,0.08,2000-01-01 00:00:00+00:00,m_I,16.0,sentence,11.0,145.0,Allison,1.0,,False
421,lw1,0.0,1.0,word,14.95,stimuli/audio/lw1_1.wav,142.135,0.0899999999999998,2000-01-01 00:00:00+00:00,,16.0,sentence,12.0,145.0,Allison,1.0,a,True
422,lw1,0.0,1.0,word,16.109999,stimuli/audio/lw1_1.wav,143.295,0.7100000000000009,2000-01-01 00:00:00+00:00,,16.0,sentence,14.0,145.0,Allison,1.0,dark,True
423,lw1,0.0,1.0,phoneme,16.659999,stimuli/audio/lw1_1.wav,143.845,0.1600000000000001,2000-01-01 00:00:00+00:00,k_E,16.0,sentence,14.0,145.0,Allison,1.0,,False
424,lw1,0.0,1.0,word,17.049999,stimuli/audio/lw1_1.wav,144.235,0.4400000000000013,2000-01-01 00:00:00+00:00,,16.0,sentence,15.0,145.0,Allison,1.0,skinned,True
425,lw1,0.0,1.0,phoneme,17.419999,stimuli/audio/lw1_1.wav,144.605,0.0700000000000002,2000-01-01 00:00:00+00:00,d_E,16.0,sentence,15.0,145.0,Allison,1.0,,False
426,lw1,0.0,1.0,word,17.49,stimuli/audio/lw1_1.wav,144.675,0.610000000000003,2000-01-01 00:00:00+00:00,,16.0,sentence,16.0,145.0,Allison,1.0,face,True
427,lw1,0.0,1.0,phoneme,17.85,stimuli/audio/lw1_1.wav,145.035,0.25,2000-01-01 00:00:00+00:00,s_E,16.0,sentence,16.0,145.0,Allison,1.0,,False
428,lw1,0.0,1.0,word,18.76,stimuli/audio/lw1_1.wav,145.945,0.1899999999999977,2000-01-01 00:00:00+00:00,,17.0,sentence,0.0,145.0,Allison,1.0,It,True
429,lw1,0.0,1.0,phoneme,18.87,stimuli/audio/lw1_1.wav,146.055,0.0799999999999983,2000-01-01 00:00:00+00:00,t_E,17.0,sentence,0.0,145.0,Allison,1.0,,False
430,lw1,0.0,1.0,word,18.949999,stimuli/audio/lw1_1.wav,146.135,0.2300000000000004,2000-01-01 00:00:00+00:00,,17.0,sentence,1.0,145.0,Allison,1.0,was,True
431,lw1,0.0,1.0,phoneme,19.099999,stimuli/audio/lw1_1.wav,146.285,0.0799999999999983,2000-01-01 00:00:00+00:00,z_E,17.0,sentence,1.0,145.0,Allison,1.0,,False
432,lw1,0.0,1.0,word,19.18,stimuli/audio/lw1_1.wav,146.365,0.25,2000-01-01 00:00:00+00:00,,17.0,sentence,2.0,145.0,Allison,1.0,not,True
433,lw1,0.0,1.0,phoneme,19.37,stimuli/audio/lw1_1.wav,146.555,0.0599999999999987,2000-01-01 00:00:00+00:00,t_E,17.0,sentence,2.0,145.0,Allison,1.0,,False
434,lw1,0.0,1.0,word,19.43,stimuli/audio/lw1_1.wav,146.615,0.1400000000000005,2000-01-01 00:00:00+00:00,,17.0,sentence,3.0,145.0,Allison,1.0,an,True
435,lw1,0.0,1.0,phoneme,19.5,stimuli/audio/lw1_1.wav,146.685,0.0700000000000002,2000-01-01 00:00:00+00:00,n_E,17.0,sentence,3.0,145.0,Allison,1.0,,False
436,lw1,0.0,1.0,word,19.68,stimuli/audio/lw1_1.wav,146.865,0.6600000000000001,2000-01-01 00:00:00+00:00,,17.0,sentence,4.0,145.0,Allison,1.0,attractive,True
437,lw1,0.0,1.0,phoneme,20.26,stimuli/audio/lw1_1.wav,147.445,0.0799999999999983,2000-01-01 00:00:00+00:00,v_E,17.0,sentence,4.0,145.0,Allison,1.0,,False
438,lw1,0.0,1.0,word,20.35,stimuli/audio/lw1_1.wav,147.535,0.3499999999999978,2000-01-01 00:00:00+00:00,,17.0,sentence,5.0,145.0,Allison,1.0,face,True
439,lw1,0.0,1.0,phoneme,20.63,stimuli/audio/lw1_1.wav,147.815,0.0700000000000002,2000-01-01 00:00:00+00:00,s_E,17.0,sentence,5.0,145.0,Allison,1.0,,False
440,lw1,0.0,1.0,word,20.71,stimuli/audio/lw1_1.wav,147.895,0.2899999999999991,2000-01-01 00:00:00+00:00,,17.0,sentence,6.0,145.0,Allison,1.0,right,True
441,lw1,0.0,1.0,phoneme,20.94,stimuli/audio/lw1_1.wav,148.125,0.0599999999999987,2000-01-01 00:00:00+00:00,t_E,17.0,sentence,6.0,145.0,Allison,1.0,,False
442,lw1,0.0,1.0,word,21.02,stimuli/audio/lw1_1.wav,148.205,0.4400000000000013,2000-01-01 00:00:00+00:00,,17.0,sentence,7.0,145.0,Allison,1.0,now,True
443,lw1,0.0,1.0,phoneme,21.16,stimuli/audio/lw1_1.wav,148.345,0.3000000000000007,2000-01-01 00:00:00+00:00,aw_E,17.0,sentence,7.0,145.0,Allison,1.0,,False
444,lw1,0.0,1.0,word,21.7,stimuli/audio/lw1_1.wav,148.885,0.240000000000002,2000-01-01 00:00:00+00:00,,17.0,sentence,8.0,145.0,Allison,1.0,her,True
445,lw1,0.0,1.0,phoneme,21.81,stimuli/audio/lw1_1.wav,148.995,0.1300000000000025,2000-01-01 00:00:00+00:00,er_E,17.0,sentence,8.0,145.0,Allison,1.0,,False
446,lw1,0.0,1.0,word,21.94,stimuli/audio/lw1_1.wav,149.125,0.379999999999999,2000-01-01 00:00:00+00:00,,17.0,sentence,9.0,145.0,Allison,1.0,ebony,True
447,lw1,0.0,1.0,phoneme,22.21,stimuli/audio/lw1_1.wav,149.395,0.1099999999999994,2000-01-01 00:00:00+00:00,iy_E,17.0,sentence,9.0,145.0,Allison,1.0,,False
448,lw1,0.0,1.0,word,22.32,stimuli/audio/lw1_1.wav,149.505,0.1900000000000012,2000-01-01 00:00:00+00:00,,17.0,sentence,10.0,145.0,Allison,1.0,eyes,True
449,lw1,0.0,1.0,phoneme,22.44,stimuli/audio/lw1_1.wav,149.625,0.0700000000000002,2000-01-01 00:00:00+00:00,z_E,17.0,sentence,10.0,145.0,Allison,1.0,,False
450,lw1,0.0,1.0,word,23.32,stimuli/audio/lw1_1.wav,150.505,0.259999999999998,2000-01-01 00:00:00+00:00,,17.0,sentence,12.0,145.0,Allison,1.0,by,True
451,lw1,0.0,1.0,phoneme,23.42,stimuli/audio/lw1_1.wav,150.605,0.1599999999999966,2000-01-01 00:00:00+00:00,ay_E,17.0,sentence,12.0,145.0,Allison,1.0,,False
452,lw1,0.0,1.0,word,23.58,stimuli/audio/lw1_1.wav,150.765,0.4300000000000032,2000-01-01 00:00:00+00:00,,17.0,sentence,13.0,145.0,Allison,1.0,hours,True
453,lw1,0.0,1.0,phoneme,23.9,stimuli/audio/lw1_1.wav,151.085,0.1100000000000029,2000-01-01 00:00:00+00:00,z_E,17.0,sentence,13.0,145.0,Allison,1.0,,False
454,lw1,0.0,1.0,word,24.01,stimuli/audio/lw1_1.wav,151.195,0.1899999999999977,2000-01-01 00:00:00+00:00,,17.0,sentence,14.0,145.0,Allison,1.0,on,True
455,lw1,0.0,1.0,phoneme,24.12,stimuli/audio/lw1_1.wav,151.305,0.0799999999999983,2000-01-01 00:00:00+00:00,n_E,17.0,sentence,14.0,145.0,Allison,1.0,,False
456,lw1,0.0,1.0,word,24.2,stimuli/audio/lw1_1.wav,151.385,0.120000000000001,2000-01-01 00:00:00+00:00,,17.0,sentence,15.0,145.0,Allison,1.0,the,True
457,lw1,0.0,1.0,phoneme,24.25,stimuli/audio/lw1_1.wav,151.435,0.0700000000000002,2000-01-01 00:00:00+00:00,ah_E,17.0,sentence,15.0,145.0,Allison,1.0,,False
