,story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word,is_word
631,lw1,0.0,0.0,phoneme,61.45,stimuli/audio/lw1_0.wav,84.956,0.0799999999999983,2000-01-01 00:00:00+00:00,n_I,8.0,word_list,14.0,145.0,Allison,1.0,,False
632,lw1,0.0,0.0,phoneme,61.53,stimuli/audio/lw1_0.wav,85.036,0.0799999999999983,2000-01-01 00:00:00+00:00,t_I,8.0,word_list,14.0,145.0,Allison,1.0,,False
633,lw1,0.0,0.0,phoneme,61.61,stimuli/audio/lw1_0.wav,85.116,0.0499999999999971,2000-01-01 00:00:00+00:00,ah_I,8.0,word_list,14.0,145.0,Allison,1.0,,False
634,lw1,0.0,0.0,phoneme,61.66,stimuli/audio/lw1_0.wav,85.166,0.0800000000000054,2000-01-01 00:00:00+00:00,l_E,8.0,word_list,14.0,145.0,Allison,1.0,,False
635,lw1,0.0,0.0,phoneme,61.74,stimuli/audio/lw1_0.wav,85.246,0.0700000000000002,2000-01-01 00:00:00+00:00,ih_B,8.0,word_list,15.0,145.0,Allison,1.0,,False
636,lw1,0.0,0.0,word,61.74,stimuli/audio/lw1_0.wav,85.246,0.6699999999999946,2000-01-01 00:00:00+00:00,,8.0,word_list,15.0,145.0,Allison,1.0,imposing,True
637,lw1,0.0,0.0,phoneme,61.81,stimuli/audio/lw1_0.wav,85.316,0.0799999999999983,2000-01-01 00:00:00+00:00,m_I,8.0,word_list,15.0,145.0,Allison,1.0,,False
638,lw1,0.0,0.0,phoneme,61.89,stimuli/audio/lw1_0.wav,85.396,0.1000000000000014,2000-01-01 00:00:00+00:00,p_I,8.0,word_list,15.0,145.0,Allison,1.0,,False
639,lw1,0.0,0.0,phoneme,61.99,stimuli/audio/lw1_0.wav,85.496,0.1599999999999966,2000-01-01 00:00:00+00:00,ow_I,8.0,word_list,15.0,145.0,Allison,1.0,,False
640,lw1,0.0,0.0,phoneme,62.15,stimuli/audio/lw1_0.wav,85.656,0.1000000000000014,2000-01-01 00:00:00+00:00,z_I,8.0,word_list,15.0,145.0,Allison,1.0,,False
641,lw1,0.0,0.0,phoneme,62.25,stimuli/audio/lw1_0.wav,85.756,0.0799999999999983,2000-01-01 00:00:00+00:00,ih_I,8.0,word_list,15.0,145.0,Allison,1.0,,False
642,lw1,0.0,0.0,phoneme,62.33,stimuli/audio/lw1_0.wav,85.836,0.0799999999999983,2000-01-01 00:00:00+00:00,ng_E,8.0,word_list,15.0,145.0,Allison,1.0,,False
643,lw1,0.0,0.0,phoneme,62.41,stimuli/audio/lw1_0.wav,85.916,0.1400000000000005,2000-01-01 00:00:00+00:00,ae_B,8.0,word_list,16.0,145.0,Allison,1.0,,False
644,lw1,0.0,0.0,word,62.41,stimuli/audio/lw1_0.wav,85.916,0.5100000000000051,2000-01-01 00:00:00+00:00,,8.0,word_list,16.0,145.0,Allison,1.0,alpha,True
645,lw1,0.0,0.0,phoneme,62.55,stimuli/audio/lw1_0.wav,86.056,0.0700000000000002,2000-01-01 00:00:00+00:00,l_I,8.0,word_list,16.0,145.0,Allison,1.0,,False
646,lw1,0.0,0.0,phoneme,62.62,stimuli/audio/lw1_0.wav,86.126,0.1099999999999994,2000-01-01 00:00:00+00:00,f_I,8.0,word_list,16.0,145.0,Allison,1.0,,False
647,lw1,0.0,0.0,phoneme,62.73,stimuli/audio/lw1_0.wav,86.236,0.1900000000000048,2000-01-01 00:00:00+00:00,ah_E,8.0,word_list,16.0,145.0,Allison,1.0,,False
648,lw1,0.0,0.0,phoneme,68.42,stimuli/audio/lw1_0.wav,91.926,0.0999999999999943,2000-01-01 00:00:00+00:00,hh_B,9.0,sentence,0.0,145.0,Allison,1.0,,False
649,lw1,0.0,0.0,word,68.42,stimuli/audio/lw1_0.wav,91.926,0.2000000000000028,2000-01-01 00:00:00+00:00,,9.0,sentence,0.0,145.0,Allison,1.0,He,True
650,lw1,0.0,0.0,phoneme,68.52,stimuli/audio/lw1_0.wav,92.026,0.1000000000000085,2000-01-01 00:00:00+00:00,iy_E,9.0,sentence,0.0,145.0,Allison,1.0,,False
651,lw1,0.0,0.0,phoneme,68.62,stimuli/audio/lw1_0.wav,92.126,0.0999999999999943,2000-01-01 00:00:00+00:00,s_B,10.0,sentence,1.0,145.0,Allison,1.0,,False
652,lw1,0.0,0.0,word,68.62,stimuli/audio/lw1_0.wav,92.126,0.2999999999999971,2000-01-01 00:00:00+00:00,,10.0,sentence,1.0,145.0,Allison,1.0,says,True
653,lw1,0.0,0.0,phoneme,68.72,stimuli/audio/lw1_0.wav,92.226,0.1200000000000045,2000-01-01 00:00:00+00:00,eh_I,10.0,sentence,1.0,145.0,Allison,1.0,,False
654,lw1,0.0,0.0,phoneme,68.84,stimuli/audio/lw1_0.wav,92.346,0.0799999999999983,2000-01-01 00:00:00+00:00,z_E,10.0,sentence,1.0,145.0,Allison,1.0,,False
655,lw1,0.0,0.0,phoneme,68.92,stimuli/audio/lw1_0.wav,92.426,0.0699999999999931,2000-01-01 00:00:00+00:00,w_B,10.0,sentence,2.0,145.0,Allison,1.0,,False
656,lw1,0.0,0.0,word,68.92,stimuli/audio/lw1_0.wav,92.426,0.1899999999999977,2000-01-01 00:00:00+00:00,,10.0,sentence,2.0,145.0,Allison,1.0,we,True
657,lw1,0.0,0.0,phoneme,68.99,stimuli/audio/lw1_0.wav,92.496,0.1200000000000045,2000-01-01 00:00:00+00:00,iy_E,10.0,sentence,2.0,145.0,Allison,1.0,,False
658,lw1,0.0,0.0,phoneme,69.11,stimuli/audio/lw1_0.wav,92.616,0.0999999999999943,2000-01-01 00:00:00+00:00,sh_B,10.0,sentence,3.0,145.0,Allison,1.0,,False
659,lw1,0.0,0.0,word,69.11,stimuli/audio/lw1_0.wav,92.616,0.3100000000000023,2000-01-01 00:00:00+00:00,,10.0,sentence,3.0,145.0,Allison,1.0,should,True
660,lw1,0.0,0.0,phoneme,69.21,stimuli/audio/lw1_0.wav,92.716,0.1099999999999994,2000-01-01 00:00:00+00:00,uh_I,10.0,sentence,3.0,145.0,Allison,1.0,,False
661,lw1,0.0,0.0,phoneme,69.32,stimuli/audio/lw1_0.wav,92.826,0.1000000000000085,2000-01-01 00:00:00+00:00,d_E,10.0,sentence,3.0,145.0,Allison,1.0,,False
662,lw1,0.0,0.0,phoneme,69.42,stimuli/audio/lw1_0.wav,92.926,0.0499999999999971,2000-01-01 00:00:00+00:00,k_B,10.0,sentence,4.0,145.0,Allison,1.0,,False
663,lw1,0.0,0.0,word,69.42,stimuli/audio/lw1_0.wav,92.926,0.2300000000000039,2000-01-01 00:00:00+00:00,,10.0,sentence,4.0,145.0,Allison,1.0,come,True
664,lw1,0.0,0.0,phoneme,69.47,stimuli/audio/lw1_0.wav,92.976,0.0999999999999943,2000-01-01 00:00:00+00:00,ah_I,10.0,sentence,4.0,145.0,Allison,1.0,,False
665,lw1,0.0,0.0,phoneme,69.57,stimuli/audio/lw1_0.wav,93.076,0.0800000000000125,2000-01-01 00:00:00+00:00,m_E,10.0,sentence,4.0,145.0,Allison,1.0,,False
666,lw1,0.0,0.0,phoneme,69.94,stimuli/audio/lw1_0.wav,93.446,0.0799999999999983,2000-01-01 00:00:00+00:00,n_B,10.0,sentence,6.0,145.0,Allison,1.0,,False
667,lw1,0.0,0.0,word,69.94,stimuli/audio/lw1_0.wav,93.446,0.3799999999999954,2000-01-01 00:00:00+00:00,,10.0,sentence,6.0,145.0,Allison,1.0,now,True
668,lw1,0.0,0.0,phoneme,70.02,stimuli/audio/lw1_0.wav,93.526,0.2999999999999971,2000-01-01 00:00:00+00:00,aw_E,10.0,sentence,6.0,145.0,Allison,1.0,,False
669,lw1,0.0,0.0,phoneme,70.529999,stimuli/audio/lw1_0.wav,94.036,0.1099999999999994,2000-01-01 00:00:00+00:00,ih_B,10.0,sentence,7.0,145.0,Allison,1.0,,False
670,lw1,0.0,0.0,word,70.529999,stimuli/audio/lw1_0.wav,94.036,0.9299999999999926,2000-01-01 00:00:00+00:00,,10.0,sentence,7.0,145.0,Allison,1.0,immediately,True
671,lw1,0.0,0.0,phoneme,70.639999,stimuli/audio/lw1_0.wav,94.146,0.1099999999999994,2000-01-01 00:00:00+00:00,m_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
672,lw1,0.0,0.0,phoneme,70.749999,stimuli/audio/lw1_0.wav,94.256,0.1200000000000045,2000-01-01 00:00:00+00:00,iy_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
673,lw1,0.0,0.0,phoneme,70.869999,stimuli/audio/lw1_0.wav,94.376,0.0699999999999931,2000-01-01 00:00:00+00:00,d_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
674,lw1,0.0,0.0,phoneme,70.939999,stimuli/audio/lw1_0.wav,94.446,0.1099999999999994,2000-01-01 00:00:00+00:00,iy_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
675,lw1,0.0,0.0,phoneme,71.049999,stimuli/audio/lw1_0.wav,94.556,0.0700000000000073,2000-01-01 00:00:00+00:00,ah_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
676,lw1,0.0,0.0,phoneme,71.119999,stimuli/audio/lw1_0.wav,94.626,0.0699999999999931,2000-01-01 00:00:00+00:00,t_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
677,lw1,0.0,0.0,phoneme,71.189999,stimuli/audio/lw1_0.wav,94.696,0.0799999999999983,2000-01-01 00:00:00+00:00,l_I,10.0,sentence,7.0,145.0,Allison,1.0,,False
678,lw1,0.0,0.0,phoneme,71.269999,stimuli/audio/lw1_0.wav,94.776,0.1899999999999977,2000-01-01 00:00:00+00:00,iy_E,10.0,sentence,7.0,145.0,Allison,1.0,,False
679,lw1,0.0,0.0,phoneme,71.67,stimuli/audio/lw1_0.wav,95.176,0.0900000000000034,2000-01-01 00:00:00+00:00,b_B,10.0,sentence,8.0,145.0,Allison,1.0,,False
680,lw1,0.0,0.0,word,71.67,stimuli/audio/lw1_0.wav,95.176,0.480000000000004,2000-01-01 00:00:00+00:00,,10.0,sentence,8.0,145.0,Allison,1.0,before,True
681,lw1,0.0,0.0,phoneme,71.76,stimuli/audio/lw1_0.wav,95.266,0.059999999999988,2000-01-01 00:00:00+00:00,iy_I,10.0,sentence,8.0,145.0,Allison,1.0,,False
682,lw1,0.0,0.0,phoneme,71.82,stimuli/audio/lw1_0.wav,95.326,0.1400000000000005,2000-01-01 00:00:00+00:00,f_I,10.0,sentence,8.0,145.0,Allison,1.0,,False
683,lw1,0.0,0.0,phoneme,71.96,stimuli/audio/lw1_0.wav,95.466,0.1000000000000085,2000-01-01 00:00:00+00:00,ao_I,10.0,sentence,8.0,145.0,Allison,1.0,,False
684,lw1,0.0,0.0,phoneme,72.06,stimuli/audio/lw1_0.wav,95.566,0.0900000000000034,2000-01-01 00:00:00+00:00,r_E,10.0,sentence,8.0,145.0,Allison,1.0,,False
685,lw1,0.0,0.0,phoneme,72.15,stimuli/audio/lw1_0.wav,95.656,0.059999999999988,2000-01-01 00:00:00+00:00,dh_B,10.0,sentence,9.0,145.0,Allison,1.0,,False
686,lw1,0.0,0.0,word,72.15,stimuli/audio/lw1_0.wav,95.656,0.1199999999999903,2000-01-01 00:00:00+00:00,,10.0,sentence,9.0,145.0,Allison,1.0,the,True
687,lw1,0.0,0.0,phoneme,72.21,stimuli/audio/lw1_0.wav,95.716,0.0600000000000022,2000-01-01 00:00:00+00:00,ah_E,10.0,sentence,9.0,145.0,Allison,1.0,,False
688,lw1,0.0,0.0,phoneme,72.27,stimuli/audio/lw1_0.wav,95.776,0.0900000000000034,2000-01-01 00:00:00+00:00,p_B,10.0,sentence,10.0,145.0,Allison,1.0,,False
689,lw1,0.0,0.0,word,72.27,stimuli/audio/lw1_0.wav,95.776,0.3900000000000005,2000-01-01 00:00:00+00:00,,10.0,sentence,10.0,145.0,Allison,1.0,probe,True
690,lw1,0.0,0.0,phoneme,72.36,stimuli/audio/lw1_0.wav,95.866,0.0900000000000034,2000-01-01 00:00:00+00:00,r_I,10.0,sentence,10.0,145.0,Allison,1.0,,False
691,lw1,0.0,0.0,phoneme,72.45,stimuli/audio/lw1_0.wav,95.956,0.1299999999999954,2000-01-01 00:00:00+00:00,ow_I,10.0,sentence,10.0,145.0,Allison,1.0,,False
692,lw1,0.0,0.0,phoneme,72.58,stimuli/audio/lw1_0.wav,96.086,0.0799999999999983,2000-01-01 00:00:00+00:00,b_E,10.0,sentence,10.0,145.0,Allison,1.0,,False
693,lw1,0.0,0.0,phoneme,72.66,stimuli/audio/lw1_0.wav,96.166,0.0799999999999983,2000-01-01 00:00:00+00:00,ih_B,10.0,sentence,11.0,145.0,Allison,1.0,,False
694,lw1,0.0,0.0,word,72.66,stimuli/audio/lw1_0.wav,96.166,0.1800000000000068,2000-01-01 00:00:00+00:00,,10.0,sentence,11.0,145.0,Allison,1.0,is,True
695,lw1,0.0,0.0,phoneme,72.74,stimuli/audio/lw1_0.wav,96.246,0.1000000000000085,2000-01-01 00:00:00+00:00,z_E,10.0,sentence,11.0,145.0,Allison,1.0,,False
696,lw1,0.0,0.0,phoneme,72.84,stimuli/audio/lw1_0.wav,96.346,0.0600000000000022,2000-01-01 00:00:00+00:00,r_B,10.0,sentence,12.0,145.0,Allison,1.0,,False
697,lw1,0.0,0.0,word,72.84,stimuli/audio/lw1_0.wav,96.346,0.5900000000000034,2000-01-01 00:00:00+00:00,,10.0,sentence,12.0,145.0,Allison,1.0,reported,True
698,lw1,0.0,0.0,phoneme,72.9,stimuli/audio/lw1_0.wav,96.406,0.059999999999988,2000-01-01 00:00:00+00:00,ih_I,10.0,sentence,12.0,145.0,Allison,1.0,,False
699,lw1,0.0,0.0,phoneme,72.96,stimuli/audio/lw1_0.wav,96.466,0.1200000000000045,2000-01-01 00:00:00+00:00,p_I,10.0,sentence,12.0,145.0,Allison,1.0,,False
700,lw1,0.0,0.0,phoneme,73.08,stimuli/audio/lw1_0.wav,96.586,0.1000000000000085,2000-01-01 00:00:00+00:00,ao_I,10.0,sentence,12.0,145.0,Allison,1.0,,False
701,lw1,0.0,0.0,phoneme,73.18,stimuli/audio/lw1_0.wav,96.686,0.0299999999999869,2000-01-01 00:00:00+00:00,r_I,10.0,sentence,12.0,145.0,Allison,1.0,,False
702,lw1,0.0,0.0,phoneme,73.21,stimuli/audio/lw1_0.wav,96.716,0.0700000000000073,2000-01-01 00:00:00+00:00,t_I,10.0,sentence,12.0,145.0,Allison,1.0,,False
703,lw1,0.0,0.0,phoneme,73.28,stimuli/audio/lw1_0.wav,96.786,0.0699999999999931,2000-01-01 00:00:00+00:00,ah_I,10.0,sentence,12.0,145.0,Allison,1.0,,False
704,lw1,0.0,0.0,phoneme,73.35,stimuli/audio/lw1_0.wav,96.856,0.0800000000000125,2000-01-01 00:00:00+00:00,d_E,10.0,sentence,12.0,145.0,Allison,1.0,,False
705,lw1,0.0,0.0,phoneme,73.43,stimuli/audio/lw1_0.wav,96.936,0.0799999999999983,2000-01-01 00:00:00+00:00,l_B,10.0,sentence,13.0,145.0,Allison,1.0,,False
706,lw1,0.0,0.0,word,73.43,stimuli/audio/lw1_0.wav,96.936,0.4099999999999966,2000-01-01 00:00:00+00:00,,10.0,sentence,13.0,145.0,Allison,1.0,late,True
707,lw1,0.0,0.0,phoneme,73.51,stimuli/audio/lw1_0.wav,97.016,0.1499999999999914,2000-01-01 00:00:00+00:00,ey_I,10.0,sentence,13.0,145.0,Allison,1.0,,False
708,lw1,0.0,0.0,phoneme,73.66,stimuli/audio/lw1_0.wav,97.166,0.1800000000000068,2000-01-01 00:00:00+00:00,t_E,10.0,sentence,13.0,145.0,Allison,1.0,,False
709,lw1,0.0,0.0,phoneme,74.7,stimuli/audio/lw1_0.wav,98.206,0.0999999999999943,2000-01-01 00:00:00+00:00,hh_B,11.0,sentence,0.0,145.0,Allison,1.0,,False
710,lw1,0.0,0.0,word,74.7,stimuli/audio/lw1_0.wav,98.206,0.6199999999999903,2000-01-01 00:00:00+00:00,,11.0,sentence,0.0,145.0,Allison,1.0,Harmon,True
711,lw1,0.0,0.0,phoneme,74.8,stimuli/audio/lw1_0.wav,98.306,0.1099999999999994,2000-01-01 00:00:00+00:00,aa_I,11.0,sentence,0.0,145.0,Allison,1.0,,False
712,lw1,0.0,0.0,phoneme,74.91,stimuli/audio/lw1_0.wav,98.416,0.1099999999999994,2000-01-01 00:00:00+00:00,r_I,11.0,sentence,0.0,145.0,Allison,1.0,,False
713,lw1,0.0,0.0,phoneme,75.02,stimuli/audio/lw1_0.wav,98.526,0.0600000000000022,2000-01-01 00:00:00+00:00,m_I,11.0,sentence,0.0,145.0,Allison,1.0,,False
714,lw1,0.0,0.0,phoneme,75.08,stimuli/audio/lw1_0.wav,98.586,0.0799999999999983,2000-01-01 00:00:00+00:00,ah_I,11.0,sentence,0.0,145.0,Allison,1.0,,False
715,lw1,0.0,0.0,phoneme,75.16,stimuli/audio/lw1_0.wav,98.666,0.1599999999999966,2000-01-01 00:00:00+00:00,n_E,11.0,sentence,0.0,145.0,Allison,1.0,,False
716,lw1,0.0,0.0,phoneme,75.78,stimuli/audio/lw1_0.wav,99.286,0.0999999999999943,2000-01-01 00:00:00+00:00,dh_B,11.0,sentence,2.0,145.0,Allison,1.0,,False
717,lw1,0.0,0.0,word,75.78,stimuli/audio/lw1_0.wav,99.286,0.1700000000000017,2000-01-01 00:00:00+00:00,,11.0,sentence,2.0,145.0,Allison,1.0,that,True
718,lw1,0.0,0.0,phoneme,75.88,stimuli/audio/lw1_0.wav,99.386,0.0100000000000051,2000-01-01 00:00:00+00:00,ah_I,11.0,sentence,2.0,145.0,Allison,1.0,,False
719,lw1,0.0,0.0,phoneme,75.89,stimuli/audio/lw1_0.wav,99.396,0.0600000000000022,2000-01-01 00:00:00+00:00,t_E,11.0,sentence,2.0,145.0,Allison,1.0,,False
720,lw1,0.0,0.0,phoneme,75.95,stimuli/audio/lw1_0.wav,99.456,0.0499999999999971,2000-01-01 00:00:00+00:00,g_B,11.0,sentence,3.0,145.0,Allison,1.0,,False
721,lw1,0.0,0.0,word,75.95,stimuli/audio/lw1_0.wav,99.456,0.2399999999999948,2000-01-01 00:00:00+00:00,,11.0,sentence,3.0,145.0,Allison,1.0,good,True
722,lw1,0.0,0.0,phoneme,76.0,stimuli/audio/lw1_0.wav,99.506,0.0999999999999943,2000-01-01 00:00:00+00:00,uh_I,11.0,sentence,3.0,145.0,Allison,1.0,,False
723,lw1,0.0,0.0,phoneme,76.1,stimuli/audio/lw1_0.wav,99.606,0.0900000000000034,2000-01-01 00:00:00+00:00,d_E,11.0,sentence,3.0,145.0,Allison,1.0,,False
724,lw1,0.0,0.0,phoneme,76.35,stimuli/audio/lw1_0.wav,99.856,0.0700000000000073,2000-01-01 00:00:00+00:00,n_B,11.0,sentence,5.0,145.0,Allison,1.0,,False
725,lw1,0.0,0.0,word,76.35,stimuli/audio/lw1_0.wav,99.856,0.4500000000000028,2000-01-01 00:00:00+00:00,,11.0,sentence,5.0,145.0,Allison,1.0,nothing,True
726,lw1,0.0,0.0,phoneme,76.42,stimuli/audio/lw1_0.wav,99.926,0.1200000000000045,2000-01-01 00:00:00+00:00,ah_I,11.0,sentence,5.0,145.0,Allison,1.0,,False
727,lw1,0.0,0.0,phoneme,76.54,stimuli/audio/lw1_0.wav,100.046,0.0899999999999892,2000-01-01 00:00:00+00:00,th_I,11.0,sentence,5.0,145.0,Allison,1.0,,False
728,lw1,0.0,0.0,phoneme,76.63,stimuli/audio/lw1_0.wav,100.136,0.0600000000000022,2000-01-01 00:00:00+00:00,ih_I,11.0,sentence,5.0,145.0,Allison,1.0,,False
729,lw1,0.0,0.0,phoneme,76.69,stimuli/audio/lw1_0.wav,100.196,0.1099999999999994,2000-01-01 00:00:00+00:00,ng_E,11.0,sentence,5.0,145.0,Allison,1.0,,False
730,lw1,0.0,0.0,phoneme,76.8,stimuli/audio/lw1_0.wav,100.306,0.1000000000000085,2000-01-01 00:00:00+00:00,s_B,11.0,sentence,6.0,145.0,Allison,1.0,,False
731,lw1,0.0,0.0,word,76.8,stimuli/audio/lw1_0.wav,100.306,0.2000000000000028,2000-01-01 00:00:00+00:00,,11.0,sentence,6.0,145.0,Allison,1.0,son,True
732,lw1,0.0,0.0,phoneme,76.9,stimuli/audio/lw1_0.wav,100.406,0.0799999999999983,2000-01-01 00:00:00+00:00,ah_I,11.0,sentence,6.0,145.0,Allison,1.0,,False
733,lw1,0.0,0.0,phoneme,76.98,stimuli/audio/lw1_0.wav,100.486,0.019999999999996,2000-01-01 00:00:00+00:00,n_E,11.0,sentence,6.0,145.0,Allison,1.0,,False
734,lw1,0.0,0.0,phoneme,77.0,stimuli/audio/lw1_0.wav,100.506,0.0799999999999983,2000-01-01 00:00:00+00:00,ah_B,11.0,sentence,7.0,145.0,Allison,1.0,,False
735,lw1,0.0,0.0,word,77.0,stimuli/audio/lw1_0.wav,100.506,0.1700000000000017,2000-01-01 00:00:00+00:00,,11.0,sentence,7.0,145.0,Allison,1.0,of,True
736,lw1,0.0,0.0,phoneme,77.08,stimuli/audio/lw1_0.wav,100.586,0.0900000000000034,2000-01-01 00:00:00+00:00,v_E,11.0,sentence,7.0,145.0,Allison,1.0,,False
737,lw1,0.0,0.0,phoneme,77.22,stimuli/audio/lw1_0.wav,100.726,0.0900000000000034,2000-01-01 00:00:00+00:00,b_B,11.0,sentence,9.0,145.0,Allison,1.0,,False
738,lw1,0.0,0.0,word,77.22,stimuli/audio/lw1_0.wav,100.726,0.3200000000000074,2000-01-01 00:00:00+00:00,,11.0,sentence,9.0,145.0,Allison,1.0,beta,True
739,lw1,0.0,0.0,phoneme,77.31,stimuli/audio/lw1_0.wav,100.816,0.1099999999999994,2000-01-01 00:00:00+00:00,ey_I,11.0,sentence,9.0,145.0,Allison,1.0,,False
740,lw1,0.0,0.0,phoneme,77.42,stimuli/audio/lw1_0.wav,100.926,0.0799999999999983,2000-01-01 00:00:00+00:00,t_I,11.0,sentence,9.0,145.0,Allison,1.0,,False
741,lw1,0.0,0.0,phoneme,77.5,stimuli/audio/lw1_0.wav,101.006,0.0400000000000062,2000-01-01 00:00:00+00:00,ah_E,11.0,sentence,9.0,145.0,Allison,1.0,,False
742,lw1,0.0,0.0,phoneme,77.66,stimuli/audio/lw1_0.wav,101.166,0.0700000000000073,2000-01-01 00:00:00+00:00,g_B,11.0,sentence,11.0,145.0,Allison,1.0,,False
743,lw1,0.0,0.0,word,77.66,stimuli/audio/lw1_0.wav,101.166,0.2000000000000028,2000-01-01 00:00:00+00:00,,11.0,sentence,11.0,145.0,Allison,1.0,get,True
744,lw1,0.0,0.0,phoneme,77.73,stimuli/audio/lw1_0.wav,101.236,0.0899999999999892,2000-01-01 00:00:00+00:00,eh_I,11.0,sentence,11.0,145.0,Allison,1.0,,False
745,lw1,0.0,0.0,phoneme,77.82,stimuli/audio/lw1_0.wav,101.326,0.0400000000000062,2000-01-01 00:00:00+00:00,t_E,11.0,sentence,11.0,145.0,Allison,1.0,,False
746,lw1,0.0,0.0,phoneme,77.86,stimuli/audio/lw1_0.wav,101.366,0.0400000000000062,2000-01-01 00:00:00+00:00,hh_B,11.0,sentence,12.0,145.0,Allison,1.0,,False
747,lw1,0.0,0.0,word,77.86,stimuli/audio/lw1_0.wav,101.366,0.2099999999999937,2000-01-01 00:00:00+00:00,,11.0,sentence,12.0,145.0,Allison,1.0,his,True
748,lw1,0.0,0.0,phoneme,77.9,stimuli/audio/lw1_0.wav,101.406,0.059999999999988,2000-01-01 00:00:00+00:00,ih_I,11.0,sentence,12.0,145.0,Allison,1.0,,False
749,lw1,0.0,0.0,phoneme,77.96,stimuli/audio/lw1_0.wav,101.466,0.1099999999999994,2000-01-01 00:00:00+00:00,z_E,11.0,sentence,12.0,145.0,Allison,1.0,,False
750,lw1,0.0,0.0,phoneme,79.23,stimuli/audio/lw1_0.wav,102.736,0.0699999999999931,2000-01-01 00:00:00+00:00,dh_B,11.0,sentence,15.0,145.0,Allison,1.0,,False
751,lw1,0.0,0.0,word,79.23,stimuli/audio/lw1_0.wav,102.736,0.1299999999999954,2000-01-01 00:00:00+00:00,,11.0,sentence,15.0,145.0,Allison,1.0,the,True
752,lw1,0.0,0.0,phoneme,79.3,stimuli/audio/lw1_0.wav,102.806,0.0600000000000022,2000-01-01 00:00:00+00:00,ah_E,11.0,sentence,15.0,145.0,Allison,1.0,,False
753,lw1,0.0,0.0,phoneme,79.36,stimuli/audio/lw1_0.wav,102.866,0.0900000000000034,2000-01-01 00:00:00+00:00,g_B,11.0,sentence,16.0,145.0,Allison,1.0,,False
754,lw1,0.0,0.0,word,79.36,stimuli/audio/lw1_0.wav,102.866,0.2399999999999948,2000-01-01 00:00:00+00:00,,11.0,sentence,16.0,145.0,Allison,1.0,gate,True
755,lw1,0.0,0.0,phoneme,79.45,stimuli/audio/lw1_0.wav,102.956,0.1099999999999994,2000-01-01 00:00:00+00:00,ey_I,11.0,sentence,16.0,145.0,Allison,1.0,,False
756,lw1,0.0,0.0,phoneme,79.56,stimuli/audio/lw1_0.wav,103.066,0.039999999999992,2000-01-01 00:00:00+00:00,t_E,11.0,sentence,16.0,145.0,Allison,1.0,,False
757,lw1,0.0,0.0,phoneme,79.6,stimuli/audio/lw1_0.wav,103.106,0.0600000000000022,2000-01-01 00:00:00+00:00,ae_B,11.0,sentence,17.0,145.0,Allison,1.0,,False
758,lw1,0.0,0.0,word,79.6,stimuli/audio/lw1_0.wav,103.106,0.1800000000000068,2000-01-01 00:00:00+00:00,,11.0,sentence,17.0,145.0,Allison,1.0,and,True
759,lw1,0.0,0.0,phoneme,79.66,stimuli/audio/lw1_0.wav,103.166,0.0799999999999983,2000-01-01 00:00:00+00:00,n_I,11.0,sentence,17.0,145.0,Allison,1.0,,False
760,lw1,0.0,0.0,phoneme,79.74,stimuli/audio/lw1_0.wav,103.246,0.0400000000000062,2000-01-01 00:00:00+00:00,d_E,11.0,sentence,17.0,145.0,Allison,1.0,,False
761,lw1,0.0,0.0,phoneme,80.54,stimuli/audio/lw1_0.wav,104.046,0.0099999999999909,2000-01-01 00:00:00+00:00,hh_B,11.0,sentence,19.0,145.0,Allison,1.0,,False
762,lw1,0.0,0.0,word,80.54,stimuli/audio/lw1_0.wav,104.046,0.2099999999999937,2000-01-01 00:00:00+00:00,,11.0,sentence,19.0,145.0,Allison,1.0,here,True
763,lw1,0.0,0.0,phoneme,80.55,stimuli/audio/lw1_0.wav,104.056,0.1099999999999994,2000-01-01 00:00:00+00:00,iy_I,11.0,sentence,19.0,145.0,Allison,1.0,,False
764,lw1,0.0,0.0,phoneme,80.66,stimuli/audio/lw1_0.wav,104.166,0.0900000000000034,2000-01-01 00:00:00+00:00,r_E,11.0,sentence,19.0,145.0,Allison,1.0,,False
765,lw1,0.0,0.0,phoneme,80.75,stimuli/audio/lw1_0.wav,104.256,0.1400000000000005,2000-01-01 00:00:00+00:00,n_B,11.0,sentence,20.0,145.0,Allison,1.0,,False
766,lw1,0.0,0.0,word,80.75,stimuli/audio/lw1_0.wav,104.256,0.4399999999999977,2000-01-01 00:00:00+00:00,,11.0,sentence,20.0,145.0,Allison,1.0,NOW,True
767,lw1,0.0,0.0,phoneme,80.89,stimuli/audio/lw1_0.wav,104.396,0.2999999999999971,2000-01-01 00:00:00+00:00,aw_E,11.0,sentence,20.0,145.0,Allison,1.0,,False
768,lw1,0.0,0.0,phoneme,81.4,stimuli/audio/lw1_0.wav,104.906,0.1299999999999954,2000-01-01 00:00:00+00:00,ao_B,11.0,sentence,21.0,145.0,Allison,1.0,,False
